"partner","geo","time","values"
"EE","SE",2014-01-01,18
"EE","SI",2014-01-01,0
"EE","SK",2014-01-01,0
"EE","UK",2014-01-01,1
"EL","AT",2014-01-01,0
"EL","BE",2014-01-01,3
"EL","BG",2014-01-01,0
"EL","CH",2014-01-01,31
"EL","DE",2014-01-01,0
"EL","DK",2014-01-01,0
"EL","EE",2014-01-01,0
"EL","EL",2014-01-01,0
"EL","FR",2014-01-01,1
"EL","HR",2014-01-01,0
"EL","HU",2014-01-01,1
"EL","IE",2014-01-01,0
"EL","IT",2014-01-01,387
"EL","LI",2014-01-01,0
"EL","LU",2014-01-01,1
"EL","LV",2014-01-01,0
"EL","MT",2014-01-01,0
"EL","NO",2014-01-01,0
"EL","RO",2014-01-01,0
"EL","SE",2014-01-01,0
"EL","SI",2014-01-01,5
"EL","SK",2014-01-01,0
"EL","UK",2014-01-01,0
"ES","AT",2014-01-01,116
"ES","BE",2014-01-01,620
"ES","BG",2014-01-01,0
"ES","CH",2014-01-01,598
"ES","DE",2014-01-01,1849
"ES","DK",2014-01-01,86
"ES","EE",2014-01-01,0
"ES","EL",2014-01-01,14
"ES","FR",2014-01-01,534
"ES","HR",2014-01-01,0
"ES","HU",2014-01-01,4
"ES","IE",2014-01-01,1
"ES","IT",2014-01-01,119
"ES","LI",2014-01-01,2
"ES","LU",2014-01-01,23
"ES","LV",2014-01-01,0
"ES","MT",2014-01-01,0
"ES","NO",2014-01-01,180
"ES","RO",2014-01-01,1
"ES","SE",2014-01-01,486
"ES","SI",2014-01-01,0
"ES","SK",2014-01-01,0
"ES","UK",2014-01-01,35
"FI","AT",2014-01-01,13
"FI","BE",2014-01-01,7
"FI","BG",2014-01-01,0
"FI","CH",2014-01-01,10
"FI","DE",2014-01-01,107
"FI","DK",2014-01-01,16
"FI","EE",2014-01-01,2
"FI","EL",2014-01-01,10
"FI","FR",2014-01-01,21
"FI","HR",2014-01-01,1
"FI","HU",2014-01-01,2
"FI","IE",2014-01-01,0
"FI","IT",2014-01-01,14
"FI","LI",2014-01-01,0
"FI","LU",2014-01-01,2
"FI","LV",2014-01-01,1
"FI","MT",2014-01-01,0
"FI","NO",2014-01-01,14
"FI","RO",2014-01-01,0
"FI","SE",2014-01-01,68
"FI","SI",2014-01-01,0
"FI","SK",2014-01-01,4
"FI","UK",2014-01-01,7
"FR","AT",2014-01-01,101
"FR","BE",2014-01-01,404
"FR","BG",2014-01-01,0
"FR","CH",2014-01-01,663
"FR","DE",2014-01-01,2420
"FR","DK",2014-01-01,92
"FR","EE",2014-01-01,1
"FR","EL",2014-01-01,19
"FR","FR",2014-01-01,0
"FR","HR",2014-01-01,2
"FR","HU",2014-01-01,12
"FR","IE",2014-01-01,1
"FR","IT",2014-01-01,154
"FR","LI",2014-01-01,0
"FR","LU",2014-01-01,13
"FR","LV",2014-01-01,0
"FR","MT",2014-01-01,0
"FR","NO",2014-01-01,139
"FR","RO",2014-01-01,3
"FR","SE",2014-01-01,542
"FR","SI",2014-01-01,5
"FR","SK",2014-01-01,2
"FR","UK",2014-01-01,129
"HR","AT",2014-01-01,48
"HR","BE",2014-01-01,2
"HR","BG",2014-01-01,0
"HR","CH",2014-01-01,39
"HR","DE",2014-01-01,61
"HR","DK",2014-01-01,7
"HR","EE",2014-01-01,0
"HR","EL",2014-01-01,1
"HR","FR",2014-01-01,10
"HR","HR",2014-01-01,0
"HR","HU",2014-01-01,0
"HR","IE",2014-01-01,0
"HR","IT",2014-01-01,16
"HR","LI",2014-01-01,0
"HR","LU",2014-01-01,1
"HR","LV",2014-01-01,0
"HR","MT",2014-01-01,0
"HR","NO",2014-01-01,3
"HR","RO",2014-01-01,0
"HR","SE",2014-01-01,5
"HR","SI",2014-01-01,30
"HR","SK",2014-01-01,0
"HR","UK",2014-01-01,14
"HU","AT",2014-01-01,1891
"HU","BE",2014-01-01,113
"HU","BG",2014-01-01,0
"HU","CH",2014-01-01,263
"HU","DE",2014-01-01,3905
"HU","DK",2014-01-01,46
"HU","EE",2014-01-01,0
"HU","EL",2014-01-01,21
"HU","FR",2014-01-01,520
"HU","HR",2014-01-01,47
"HU","HU",2014-01-01,0
"HU","IE",2014-01-01,0
"HU","IT",2014-01-01,326
"HU","LI",2014-01-01,0
"HU","LU",2014-01-01,16
"HU","LV",2014-01-01,0
"HU","MT",2014-01-01,0
"HU","NO",2014-01-01,61
"HU","RO",2014-01-01,3
"HU","SE",2014-01-01,348
"HU","SI",2014-01-01,20
"HU","SK",2014-01-01,43
"HU","UK",2014-01-01,91
"IE","AT",2014-01-01,3
"IE","BE",2014-01-01,4
"IE","BG",2014-01-01,0
"IE","CH",2014-01-01,4
"IE","DE",2014-01-01,2
"IE","DK",2014-01-01,2
"IE","EE",2014-01-01,0
"IE","EL",2014-01-01,0
"IE","FR",2014-01-01,5
"IE","HR",2014-01-01,0
"IE","HU",2014-01-01,1
"IE","IE",2014-01-01,0
"IE","IT",2014-01-01,3
"IE","LI",2014-01-01,0
"IE","LU",2014-01-01,0
"IE","LV",2014-01-01,0
"IE","MT",2014-01-01,0
"IE","NO",2014-01-01,0
"IE","RO",2014-01-01,0
"IE","SE",2014-01-01,6
"IE","SI",2014-01-01,0
"IE","SK",2014-01-01,0
"IE","UK",2014-01-01,136
"IS","AT",2014-01-01,1
"IS","BE",2014-01-01,1
"IS","BG",2014-01-01,0
"IS","CH",2014-01-01,1
"IS","DE",2014-01-01,6
"IS","DK",2014-01-01,0
"IS","EE",2014-01-01,0
"IS","EL",2014-01-01,0
"IS","FR",2014-01-01,1
"IS","HR",2014-01-01,0
"IS","HU",2014-01-01,0
"IS","IE",2014-01-01,0
"IS","IT",2014-01-01,1
"IS","LI",2014-01-01,0
"IS","LU",2014-01-01,0
"IS","LV",2014-01-01,0
"IS","MT",2014-01-01,0
"IS","NO",2014-01-01,1
"IS","RO",2014-01-01,0
"IS","SE",2014-01-01,5
"IS","SI",2014-01-01,0
"IS","SK",2014-01-01,0
"IS","UK",2014-01-01,0
"IT","AT",2014-01-01,1306
"IT","BE",2014-01-01,723
"IT","BG",2014-01-01,1
"IT","CH",2014-01-01,11322
"IT","DE",2014-01-01,9085
"IT","DK",2014-01-01,729
"IT","EE",2014-01-01,2
"IT","EL",2014-01-01,20
"IT","FR",2014-01-01,896
"IT","HR",2014-01-01,5
"IT","HU",2014-01-01,8
"IT","IE",2014-01-01,0
"IT","IT",2014-01-01,0
"IT","LI",2014-01-01,6
"IT","LU",2014-01-01,64
"IT","LV",2014-01-01,0
"IT","MT",2014-01-01,5
"IT","NO",2014-01-01,1857
"IT","RO",2014-01-01,2
"IT","SE",2014-01-01,2707
"IT","SI",2014-01-01,6
"IT","SK",2014-01-01,1
"IT","UK",2014-01-01,707
"LI","AT",2014-01-01,1
"LI","BE",2014-01-01,1
"LI","BG",2014-01-01,0
"LI","CH",2014-01-01,1
"LI","DE",2014-01-01,3
"LI","DK",2014-01-01,0
"LI","EE",2014-01-01,0
"LI","EL",2014-01-01,0
"LI","FR",2014-01-01,0
"LI","HR",2014-01-01,0
"LI","HU",2014-01-01,0
"LI","IE",2014-01-01,0
"LI","IT",2014-01-01,0
"LI","LI",2014-01-01,0
"LI","LU",2014-01-01,0
"LI","LV",2014-01-01,0
"LI","MT",2014-01-01,0
"LI","NO",2014-01-01,0
"LI","RO",2014-01-01,0
"LI","SE",2014-01-01,0
"LI","SI",2014-01-01,0
"LI","SK",2014-01-01,0
"LI","UK",2014-01-01,0
"LT","AT",2014-01-01,17
"LT","BE",2014-01-01,16
"LT","BG",2014-01-01,0
"LT","CH",2014-01-01,23
"LT","DE",2014-01-01,171
"LT","DK",2014-01-01,5
"LT","EE",2014-01-01,2
"LT","EL",2014-01-01,0
"LT","FR",2014-01-01,34
"LT","HR",2014-01-01,0
"LT","HU",2014-01-01,1
"LT","IE",2014-01-01,0
"LT","IT",2014-01-01,5
"LT","LI",2014-01-01,1
"LT","LU",2014-01-01,1
"LT","LV",2014-01-01,4
"LT","MT",2014-01-01,0
"LT","NO",2014-01-01,11
"LT","RO",2014-01-01,2
"LT","SE",2014-01-01,55
"LT","SI",2014-01-01,0
"LT","SK",2014-01-01,2
"LT","UK",2014-01-01,4
"LU","AT",2014-01-01,2
"LU","BE",2014-01-01,8
"LU","BG",2014-01-01,0
"LU","CH",2014-01-01,20
"LU","DE",2014-01-01,98
"LU","DK",2014-01-01,11
"LU","EE",2014-01-01,0
"LU","EL",2014-01-01,4
"LU","FR",2014-01-01,16
"LU","HR",2014-01-01,1
"LU","HU",2014-01-01,0
"LU","IE",2014-01-01,0
"LU","IT",2014-01-01,1
"LU","LI",2014-01-01,2
"LU","LU",2014-01-01,0
"LU","LV",2014-01-01,0
"LU","MT",2014-01-01,0
"LU","NO",2014-01-01,5
"LU","RO",2014-01-01,0
"LU","SE",2014-01-01,18
"LU","SI",2014-01-01,0
"LU","SK",2014-01-01,0
"LU","UK",2014-01-01,2
"LV","AT",2014-01-01,4
"LV","BE",2014-01-01,14
"LV","BG",2014-01-01,0
"LV","CH",2014-01-01,16
"LV","DE",2014-01-01,94
"LV","DK",2014-01-01,6
"LV","EE",2014-01-01,3
"LV","EL",2014-01-01,0
"LV","FR",2014-01-01,19
"LV","HR",2014-01-01,0
"LV","HU",2014-01-01,0
"LV","IE",2014-01-01,0
"LV","IT",2014-01-01,1
"LV","LI",2014-01-01,0
"LV","LU",2014-01-01,0
"LV","LV",2014-01-01,0
"LV","MT",2014-01-01,0
"LV","NO",2014-01-01,17
"LV","RO",2014-01-01,0
"LV","SE",2014-01-01,24
"LV","SI",2014-01-01,0
"LV","SK",2014-01-01,0
"LV","UK",2014-01-01,0
"MT","AT",2014-01-01,18
"MT","BE",2014-01-01,18
"MT","BG",2014-01-01,0
"MT","CH",2014-01-01,72
"MT","DE",2014-01-01,320
"MT","DK",2014-01-01,41
"MT","EE",2014-01-01,0
"MT","EL",2014-01-01,0
"MT","FR",2014-01-01,63
"MT","HR",2014-01-01,0
"MT","HU",2014-01-01,3
"MT","IE",2014-01-01,0
"MT","IT",2014-01-01,93
"MT","LI",2014-01-01,0
"MT","LU",2014-01-01,0
"MT","LV",2014-01-01,0
"MT","MT",2014-01-01,0
"MT","NO",2014-01-01,61
"MT","RO",2014-01-01,0
"MT","SE",2014-01-01,362
"MT","SI",2014-01-01,0
"MT","SK",2014-01-01,0
"MT","UK",2014-01-01,27
"NL","AT",2014-01-01,44
"NL","BE",2014-01-01,113
"NL","BG",2014-01-01,0
"NL","CH",2014-01-01,90
"NL","DE",2014-01-01,750
"NL","DK",2014-01-01,29
"NL","EE",2014-01-01,0
"NL","EL",2014-01-01,49
"NL","FR",2014-01-01,129
"NL","HR",2014-01-01,1
"NL","HU",2014-01-01,2
"NL","IE",2014-01-01,0
"NL","IT",2014-01-01,56
"NL","LI",2014-01-01,0
"NL","LU",2014-01-01,11
"NL","LV",2014-01-01,0
"NL","MT",2014-01-01,1
"NL","NO",2014-01-01,44
"NL","RO",2014-01-01,2
"NL","SE",2014-01-01,140
"NL","SI",2014-01-01,0
"NL","SK",2014-01-01,2
"NL","UK",2014-01-01,58
"NO","AT",2014-01-01,33
"NO","BE",2014-01-01,48
"NO","BG",2014-01-01,0
"NO","CH",2014-01-01,75
"NO","DE",2014-01-01,593
"NO","DK",2014-01-01,104
"NO","EE",2014-01-01,0
"NO","EL",2014-01-01,51
"NO","FR",2014-01-01,126
"NO","HR",2014-01-01,0
"NO","HU",2014-01-01,11
"NO","IE",2014-01-01,0
"NO","IT",2014-01-01,524
"NO","LI",2014-01-01,0
"NO","LU",2014-01-01,3
"NO","LV",2014-01-01,0
"NO","MT",2014-01-01,4
"NO","NO",2014-01-01,0
"NO","RO",2014-01-01,2
"NO","SE",2014-01-01,617
"NO","SI",2014-01-01,1
"NO","SK",2014-01-01,2
"NO","UK",2014-01-01,42
"PL","AT",2014-01-01,517
"PL","BE",2014-01-01,263
"PL","BG",2014-01-01,0
"PL","CH",2014-01-01,185
"PL","DE",2014-01-01,3311
"PL","DK",2014-01-01,335
"PL","EE",2014-01-01,3
"PL","EL",2014-01-01,3
"PL","FR",2014-01-01,585
"PL","HR",2014-01-01,0
"PL","HU",2014-01-01,0
"PL","IE",2014-01-01,0
"PL","IT",2014-01-01,103
"PL","LI",2014-01-01,2
"PL","LU",2014-01-01,1
"PL","LV",2014-01-01,1
"PL","MT",2014-01-01,0
"PL","NO",2014-01-01,118
"PL","RO",2014-01-01,3
"PL","SE",2014-01-01,423
"PL","SI",2014-01-01,1
"PL","SK",2014-01-01,0
"PL","UK",2014-01-01,22
"PT","AT",2014-01-01,2
"PT","BE",2014-01-01,11
"PT","BG",2014-01-01,0
"PT","CH",2014-01-01,61
"PT","DE",2014-01-01,94
"PT","DK",2014-01-01,5
"PT","EE",2014-01-01,0
"PT","EL",2014-01-01,0
"PT","FR",2014-01-01,50
"PT","HR",2014-01-01,0
"PT","HU",2014-01-01,0
"PT","IE",2014-01-01,0
"PT","IT",2014-01-01,9
"PT","LI",2014-01-01,0
"PT","LU",2014-01-01,3
"PT","LV",2014-01-01,0
"PT","MT",2014-01-01,0
"PT","NO",2014-01-01,8
"PT","RO",2014-01-01,0
"PT","SE",2014-01-01,44
"PT","SI",2014-01-01,0
"PT","SK",2014-01-01,0
"PT","UK",2014-01-01,3
"RO","AT",2014-01-01,91
"RO","BE",2014-01-01,24
"RO","BG",2014-01-01,0
"RO","CH",2014-01-01,26
"RO","DE",2014-01-01,216
"RO","DK",2014-01-01,11
"RO","EE",2014-01-01,0
"RO","EL",2014-01-01,8
"RO","FR",2014-01-01,44
"RO","HR",2014-01-01,3
"RO","HU",2014-01-01,87
"RO","IE",2014-01-01,0
"RO","IT",2014-01-01,41
"RO","LI",2014-01-01,0
"RO","LU",2014-01-01,1
"RO","LV",2014-01-01,0
"RO","MT",2014-01-01,0
"RO","NO",2014-01-01,20
"RO","RO",2014-01-01,0
"RO","SE",2014-01-01,61
"RO","SI",2014-01-01,0
"RO","SK",2014-01-01,0
"RO","UK",2014-01-01,18
"SE","AT",2014-01-01,70
"SE","BE",2014-01-01,68
"SE","BG",2014-01-01,5
"SE","CH",2014-01-01,112
"SE","DE",2014-01-01,1512
"SE","DK",2014-01-01,215
"SE","EE",2014-01-01,6
"SE","EL",2014-01-01,265
"SE","FR",2014-01-01,149
"SE","HR",2014-01-01,2
"SE","HU",2014-01-01,14
"SE","IE",2014-01-01,0
"SE","IT",2014-01-01,142
"SE","LI",2014-01-01,0
"SE","LU",2014-01-01,9
"SE","LV",2014-01-01,0
"SE","MT",2014-01-01,4
"SE","NO",2014-01-01,210
"SE","RO",2014-01-01,3
"SE","SE",2014-01-01,0
"SE","SI",2014-01-01,0
"SE","SK",2014-01-01,5
"SE","UK",2014-01-01,77
"SI","AT",2014-01-01,28
"SI","BE",2014-01-01,7
"SI","BG",2014-01-01,0
"SI","CH",2014-01-01,9
"SI","DE",2014-01-01,81
"SI","DK",2014-01-01,7
"SI","EE",2014-01-01,0
"SI","EL",2014-01-01,0
"SI","FR",2014-01-01,15
"SI","HR",2014-01-01,2
"SI","HU",2014-01-01,1
"SI","IE",2014-01-01,0
"SI","IT",2014-01-01,15
"SI","LI",2014-01-01,0
"SI","LU",2014-01-01,0
"SI","LV",2014-01-01,0
"SI","MT",2014-01-01,0
"SI","NO",2014-01-01,0
"SI","RO",2014-01-01,1
"SI","SE",2014-01-01,20
"SI","SI",2014-01-01,0
"SI","SK",2014-01-01,0
"SI","UK",2014-01-01,8
"SK","AT",2014-01-01,56
"SK","BE",2014-01-01,14
"SK","BG",2014-01-01,0
"SK","CH",2014-01-01,11
"SK","DE",2014-01-01,163
"SK","DK",2014-01-01,5
"SK","EE",2014-01-01,0
"SK","EL",2014-01-01,1
"SK","FR",2014-01-01,22
"SK","HR",2014-01-01,2
"SK","HU",2014-01-01,0
"SK","IE",2014-01-01,0
"SK","IT",2014-01-01,15
"SK","LI",2014-01-01,0
"SK","LU",2014-01-01,0
"SK","LV",2014-01-01,0
"SK","MT",2014-01-01,0
"SK","NO",2014-01-01,13
"SK","RO",2014-01-01,1
"SK","SE",2014-01-01,44
"SK","SI",2014-01-01,0
"SK","SK",2014-01-01,0
"SK","UK",2014-01-01,25
"TOTAL","AT",2014-01-01,6066
"TOTAL","BE",2014-01-01,3160
"TOTAL","BG",2014-01-01,11
"TOTAL","CH",2014-01-01,14900
"TOTAL","DE",2014-01-01,35058
"TOTAL","DK",2014-01-01,2450
"TOTAL","EE",2014-01-01,19
"TOTAL","EL",2014-01-01,1293
"TOTAL","FR",2014-01-01,4948
"TOTAL","HR",2014-01-01,145
"TOTAL","HU",2014-01-01,1815
"TOTAL","IE",2014-01-01,17
"TOTAL","IT",2014-01-01,3557
"TOTAL","LI",2014-01-01,29
"TOTAL","LU",2014-01-01,292
"TOTAL","LV",2014-01-01,7
"TOTAL","MT",2014-01-01,16
"TOTAL","NO",2014-01-01,3311
"TOTAL","RO",2014-01-01,111
"TOTAL","SE",2014-01-01,8272
"TOTAL","SI",2014-01-01,97
"TOTAL","SK",2014-01-01,102
"TOTAL","UK",2014-01-01,1831
"UK","AT",2014-01-01,29
"UK","BE",2014-01-01,50
"UK","BG",2014-01-01,0
"UK","CH",2014-01-01,35
"UK","DE",2014-01-01,141
"UK","DK",2014-01-01,12
"UK","EE",2014-01-01,0
"UK","EL",2014-01-01,38
"UK","FR",2014-01-01,130
"UK","HR",2014-01-01,1
"UK","HU",2014-01-01,7
"UK","IE",2014-01-01,12
"UK","IT",2014-01-01,358
"UK","LI",2014-01-01,0
"UK","LU",2014-01-01,3
"UK","LV",2014-01-01,0
"UK","MT",2014-01-01,1
"UK","NO",2014-01-01,8
"UK","RO",2014-01-01,5
"UK","SE",2014-01-01,57
"UK","SI",2014-01-01,1
"UK","SK",2014-01-01,1
"UK","UK",2014-01-01,0
"AT","AT",2013-01-01,0
"AT","BE",2013-01-01,90
"AT","BG",2013-01-01,11
"AT","CH",2013-01-01,389
"AT","CY",2013-01-01,0
"AT","DE",2013-01-01,1230
"AT","EE",2013-01-01,0
"AT","EL",2013-01-01,67
"AT","ES",2013-01-01,3
"AT","FI",2013-01-01,26
"AT","FR",2013-01-01,351
"AT","HR",2013-01-01,37
"AT","HU",2013-01-01,16
"AT","IE",2013-01-01,0
"AT","IS",2013-01-01,0
"AT","IT",2013-01-01,282
"AT","LI",2013-01-01,4
"AT","LT",2013-01-01,2
"AT","LU",2013-01-01,11
"AT","LV",2013-01-01,0
"AT","MT",2013-01-01,0
"AT","NO",2013-01-01,64
"AT","PL",2013-01-01,16
"AT","PT",2013-01-01,1
"AT","RO",2013-01-01,2
"AT","SE",2013-01-01,233
"AT","SI",2013-01-01,8
"AT","SK",2013-01-01,22
"AT","UK",2013-01-01,123
"BE","AT",2013-01-01,59
"BE","BE",2013-01-01,0
"BE","BG",2013-01-01,10
"BE","CH",2013-01-01,247
"BE","CY",2013-01-01,0
"BE","DE",2013-01-01,2615
"BE","EE",2013-01-01,0
"BE","EL",2013-01-01,45
"BE","ES",2013-01-01,4
"BE","FI",2013-01-01,48
"BE","FR",2013-01-01,562
"BE","HR",2013-01-01,1
"BE","HU",2013-01-01,7
"BE","IE",2013-01-01,1
"BE","IS",2013-01-01,1
"BE","IT",2013-01-01,249
"BE","LI",2013-01-01,4
"BE","LT",2013-01-01,2
"BE","LU",2013-01-01,78
"BE","LV",2013-01-01,0
"BE","MT",2013-01-01,1
"BE","NO",2013-01-01,40
"BE","PL",2013-01-01,15
"BE","PT",2013-01-01,3
"BE","RO",2013-01-01,1
"BE","SE",2013-01-01,299
"BE","SI",2013-01-01,1
"BE","SK",2013-01-01,6
"BE","UK",2013-01-01,121
"BG","AT",2013-01-01,249
"BG","BE",2013-01-01,31
"BG","BG",2013-01-01,0
"BG","CH",2013-01-01,64
"BG","CY",2013-01-01,0
"BG","DE",2013-01-01,315
"BG","EE",2013-01-01,0
"BG","EL",2013-01-01,84
"BG","ES",2013-01-01,0
"BG","FI",2013-01-01,10
"BG","FR",2013-01-01,20
"BG","HR",2013-01-01,87
"BG","HU",2013-01-01,149
"BG","IE",2013-01-01,0
"BG","IS",2013-01-01,1
"BG","IT",2013-01-01,11
"BG","LI",2013-01-01,0
"BG","LT",2013-01-01,0
"BG","LU",2013-01-01,0
"BG","LV",2013-01-01,0
"BG","MT",2013-01-01,0
"BG","NO",2013-01-01,22
"BG","PL",2013-01-01,1
"BG","PT",2013-01-01,0
"BG","RO",2013-01-01,54
"BG","SE",2013-01-01,108
"BG","SI",2013-01-01,3
"BG","SK",2013-01-01,1
"BG","UK",2013-01-01,17
"CH","AT",2013-01-01,171
"CH","BE",2013-01-01,140
"CH","BG",2013-01-01,17
"CH","CH",2013-01-01,0
"CH","CY",2013-01-01,1
"CH","DE",2013-01-01,1555
"CH","EE",2013-01-01,0
"CH","EL",2013-01-01,95
"CH","ES",2013-01-01,2
"CH","FI",2013-01-01,40
"CH","FR",2013-01-01,320
"CH","HR",2013-01-01,14
"CH","HU",2013-01-01,2
"CH","IE",2013-01-01,8
"CH","IS",2013-01-01,1
"CH","IT",2013-01-01,146
"CH","LI",2013-01-01,5
"CH","LT",2013-01-01,1
"CH","LV",2013-01-01,0
"CH","MT",2013-01-01,2
"CH","NO",2013-01-01,145
"CH","PL",2013-01-01,1
"CH","PT",2013-01-01,6
"CH","RO",2013-01-01,0
"CH","SE",2013-01-01,377
"CH","SI",2013-01-01,11
"CH","UK",2013-01-01,56
"CY","AT",2013-01-01,30
"CY","BE",2013-01-01,3
"CY","BG",2013-01-01,12
"CY","CH",2013-01-01,2
"CY","CY",2013-01-01,0
"CY","DE",2013-01-01,59
"CY","EE",2013-01-01,0
"CY","EL",2013-01-01,4
"CY","ES",2013-01-01,0
"CY","FI",2013-01-01,19
"CY","FR",2013-01-01,14
"CY","HR",2013-01-01,0
"CY","HU",2013-01-01,4
"CY","IE",2013-01-01,0
"CY","IS",2013-01-01,0
"CY","IT",2013-01-01,8
"CY","LI",2013-01-01,0
"CY","LT",2013-01-01,0
"CY","LU",2013-01-01,0
"CY","LV",2013-01-01,0
"CY","MT",2013-01-01,2
"CY","NO",2013-01-01,26
"CY","PL",2013-01-01,1
"CY","PT",2013-01-01,0
"CY","RO",2013-01-01,2
"CY","SE",2013-01-01,93
"CY","SI",2013-01-01,0
"CY","SK",2013-01-01,1
"CY","UK",2013-01-01,27
"CZ","AT",2013-01-01,29
"CZ","BE",2013-01-01,25
"CZ","BG",2013-01-01,0
"CZ","CH",2013-01-01,24
"CZ","CY",2013-01-01,0
"CZ","DE",2013-01-01,76
"CZ","EE",2013-01-01,0
"CZ","EL",2013-01-01,0
"CZ","ES",2013-01-01,0
"CZ","FI",2013-01-01,8
"CZ","FR",2013-01-01,24
"CZ","HR",2013-01-01,0
"CZ","HU",2013-01-01,1
"CZ","IE",2013-01-01,1
"CZ","IS",2013-01-01,1
"CZ","IT",2013-01-01,3
"CZ","LI",2013-01-01,0
"CZ","LT",2013-01-01,0
"CZ","LU",2013-01-01,2
"CZ","LV",2013-01-01,0
"CZ","MT",2013-01-01,0
"CZ","NO",2013-01-01,21
"CZ","PL",2013-01-01,3
"CZ","PT",2013-01-01,0
"CZ","RO",2013-01-01,6
"CZ","SE",2013-01-01,64
"CZ","SI",2013-01-01,1
"CZ","SK",2013-01-01,5
"CZ","UK",2013-01-01,7
"DE","AT",2013-01-01,144
"DE","BE",2013-01-01,265
"DE","BG",2013-01-01,20
"DE","CH",2013-01-01,560
"DE","CY",2013-01-01,1
"DE","DE",2013-01-01,0
"DE","EE",2013-01-01,0
"DE","EL",2013-01-01,539
"DE","ES",2013-01-01,11
"DE","FI",2013-01-01,79
"DE","FR",2013-01-01,356
"DE","HR",2013-01-01,4
"DE","HU",2013-01-01,10
"DE","IE",2013-01-01,4
"DE","IS",2013-01-01,0
"DE","IT",2013-01-01,73
"DE","LI",2013-01-01,2
"DE","LT",2013-01-01,2
"DE","LU",2013-01-01,34
"DE","LV",2013-01-01,0
"DE","MT",2013-01-01,1
"DE","NO",2013-01-01,200
"DE","PL",2013-01-01,29
"DE","PT",2013-01-01,1
"DE","RO",2013-01-01,2
"DE","SE",2013-01-01,947
"DE","SI",2013-01-01,6
"DE","SK",2013-01-01,11
"DE","UK",2013-01-01,159
"DK","AT",2013-01-01,14
"DK","BE",2013-01-01,10
"DK","BG",2013-01-01,0
"DK","CH",2013-01-01,40
"DK","CY",2013-01-01,0
"DK","DE",2013-01-01,364
"DK","EE",2013-01-01,0
"DK","EL",2013-01-01,33
"DK","ES",2013-01-01,1
"DK","FI",2013-01-01,24
"DK","FR",2013-01-01,45
"DK","HR",2013-01-01,0
"DK","HU",2013-01-01,3
"DK","IE",2013-01-01,1
"DK","IS",2013-01-01,3
"DK","IT",2013-01-01,43
"DK","LI",2013-01-01,0
"DK","LT",2013-01-01,0
"DK","LU",2013-01-01,4
"DK","LV",2013-01-01,0
"DK","MT",2013-01-01,0
"DK","NO",2013-01-01,65
"DK","PL",2013-01-01,3
"DK","PT",2013-01-01,0
"DK","RO",2013-01-01,0
"DK","SE",2013-01-01,469
"DK","SI",2013-01-01,0
"DK","SK",2013-01-01,1
"DK","UK",2013-01-01,5
"EE","AT",2013-01-01,3
"EE","BE",2013-01-01,4
"EE","BG",2013-01-01,0
"EE","CH",2013-01-01,8
"EE","CY",2013-01-01,0
"EE","DE",2013-01-01,7
"EE","EE",2013-01-01,0
"EE","EL",2013-01-01,0
"EE","ES",2013-01-01,0
"EE","FI",2013-01-01,7
"EE","FR",2013-01-01,4
"EE","HR",2013-01-01,0
"EE","HU",2013-01-01,0
"EE","IE",2013-01-01,0
"EE","IS",2013-01-01,0
"EE","IT",2013-01-01,0
"EE","LI",2013-01-01,0
"EE","LT",2013-01-01,0
"EE","LU",2013-01-01,0
"EE","LV",2013-01-01,0
"EE","MT",2013-01-01,0
"EE","NO",2013-01-01,4
"EE","PL",2013-01-01,0
"EE","PT",2013-01-01,0
"EE","RO",2013-01-01,0
"EE","SE",2013-01-01,16
"EE","SI",2013-01-01,0
"EE","SK",2013-01-01,1
"EE","UK",2013-01-01,0
"EL","AT",2013-01-01,0
"EL","BE",2013-01-01,1
"EL","BG",2013-01-01,0
"EL","CH",2013-01-01,34
"EL","CY",2013-01-01,0
"EL","DE",2013-01-01,0
"EL","EE",2013-01-01,0
"EL","EL",2013-01-01,0
"EL","ES",2013-01-01,3
"EL","FI",2013-01-01,2
"EL","FR",2013-01-01,0
"EL","HR",2013-01-01,0
"EL","HU",2013-01-01,0
"EL","IE",2013-01-01,0
"EL","IS",2013-01-01,0
"EL","IT",2013-01-01,581
"EL","LI",2013-01-01,0
"EL","LT",2013-01-01,0
"EL","LU",2013-01-01,0
"EL","LV",2013-01-01,0
"EL","MT",2013-01-01,0
"EL","NO",2013-01-01,0
"EL","PL",2013-01-01,0
"EL","PT",2013-01-01,0
"EL","RO",2013-01-01,0
"EL","SE",2013-01-01,1
"EL","SI",2013-01-01,4
"EL","SK",2013-01-01,0
"EL","UK",2013-01-01,0
"ES","AT",2013-01-01,72
"ES","BE",2013-01-01,303
"ES","BG",2013-01-01,6
"ES","CH",2013-01-01,755
"ES","CY",2013-01-01,0
"ES","DE",2013-01-01,836
"ES","EE",2013-01-01,0
"ES","EL",2013-01-01,4
"ES","ES",2013-01-01,0
"ES","FI",2013-01-01,65
"ES","FR",2013-01-01,547
"ES","HR",2013-01-01,0
"ES","HU",2013-01-01,0
"ES","IE",2013-01-01,5
"ES","IS",2013-01-01,3
"ES","IT",2013-01-01,63
"ES","LI",2013-01-01,0
"ES","LT",2013-01-01,0
"ES","LU",2013-01-01,20
"ES","LV",2013-01-01,0
"ES","MT",2013-01-01,0
"ES","NO",2013-01-01,204
