"country","2014"
"East Asia & Pacific",25.0759863186243
"European Union",13.9438868789942
"Latin America & Caribbean",31.706427136226
"North America",11.1966710048236
"South Asia",61.4855826392061
"Sub-Saharan Africa",34.5343399317383
"Switzerland",26.8
"World",18.154197947467
